"","local_site","location","date","discharge_vol_cm"
"665","alb","CAMP",1983-05-11,NA
"666","alb","CAMP",1983-05-12,NA
"667","alb","CAMP",1983-05-13,NA
"668","alb","CAMP",1983-05-14,NA
"669","alb","CAMP",1983-05-15,NA
"670","alb","CAMP",1983-05-16,NA
"671","alb","CAMP",1983-05-17,NA
"672","alb","CAMP",1983-05-18,NA
"673","alb","CAMP",1983-05-19,NA
"674","alb","CAMP",1983-05-20,3643
"675","alb","CAMP",1983-05-21,3575
"676","alb","CAMP",1983-05-22,3429
"677","alb","CAMP",1983-05-23,4100
"678","alb","CAMP",1983-05-24,4313
"679","alb","CAMP",1983-05-25,4521
"680","alb","CAMP",1983-05-26,5175
"681","alb","CAMP",1983-05-27,4902
"682","alb","CAMP",1983-05-28,4757
"683","alb","CAMP",1983-05-29,5138
"684","alb","CAMP",1983-05-30,4999
"685","alb","CAMP",1983-05-31,4551
"686","alb","CAMP",1983-06-01,5471
"687","alb","CAMP",1983-06-02,5451
"688","alb","CAMP",1983-06-03,5291
"689","alb","CAMP",1983-06-04,9313
"690","alb","CAMP",1983-06-05,5599
"691","alb","CAMP",1983-06-06,5549
"692","alb","CAMP",1983-06-07,5925
"693","alb","CAMP",1983-06-08,10789
"694","alb","CAMP",1983-06-09,27423
"695","alb","CAMP",1983-06-10,33235
"696","alb","CAMP",1983-06-11,30419
"697","alb","CAMP",1983-06-12,27043
"698","alb","CAMP",1983-06-13,23874
"699","alb","CAMP",1983-06-14,20786
"700","alb","CAMP",1983-06-15,29523
"701","alb","CAMP",1983-06-16,33834
"702","alb","CAMP",1983-06-17,57096
"703","alb","CAMP",1983-06-18,94455
"704","alb","CAMP",1983-06-19,113069
"705","alb","CAMP",1983-06-20,191572
"706","alb","CAMP",1983-06-21,140060
"707","alb","CAMP",1983-06-22,143783
"708","alb","CAMP",1983-06-23,142219
"709","alb","CAMP",1983-06-24,143977
"710","alb","CAMP",1983-06-25,132662
"711","alb","CAMP",1983-06-26,100748
"712","alb","CAMP",1983-06-27,111829
"713","alb","CAMP",1983-06-28,100441
"714","alb","CAMP",1983-06-29,101246
"715","alb","CAMP",1983-06-30,92328
"716","alb","CAMP",1983-07-01,82942
"717","alb","CAMP",1983-07-02,82224
"718","alb","CAMP",1983-07-03,102971
"719","alb","CAMP",1983-07-04,88098
"720","alb","CAMP",1983-07-05,69936
"721","alb","CAMP",1983-07-06,79082
"722","alb","CAMP",1983-07-07,106991
"723","alb","CAMP",1983-07-08,116065
"724","alb","CAMP",1983-07-09,112173
"725","alb","CAMP",1983-07-10,326171
"726","alb","CAMP",1983-07-11,127956
"727","alb","CAMP",1983-07-12,96631
"728","alb","CAMP",1983-07-13,90624
"729","alb","CAMP",1983-07-14,80239
"730","alb","CAMP",1983-07-15,75058
"731","alb","CAMP",1983-07-16,71330
"732","alb","CAMP",1983-07-17,66823
"733","alb","CAMP",1983-07-18,73863
"734","alb","CAMP",1983-07-19,106967
"735","alb","CAMP",1983-07-20,105613
"736","alb","CAMP",1983-07-21,82973
"737","alb","CAMP",1983-07-22,93321
"738","alb","CAMP",1983-07-23,86088
"739","alb","CAMP",1983-07-24,69714
"740","alb","CAMP",1983-07-25,91659
"741","alb","CAMP",1983-07-26,81247
"742","alb","CAMP",1983-07-27,74934
"743","alb","CAMP",1983-07-28,69452
"744","alb","CAMP",1983-07-29,57660
"745","alb","CAMP",1983-07-30,62313
"746","alb","CAMP",1983-07-31,76411
"747","alb","CAMP",1983-08-01,82533
"748","alb","CAMP",1983-08-02,74046
"749","alb","CAMP",1983-08-03,71465
"750","alb","CAMP",1983-08-04,69740
"751","alb","CAMP",1983-08-05,69876
"752","alb","CAMP",1983-08-06,68073
"753","alb","CAMP",1983-08-07,64678
"754","alb","CAMP",1983-08-08,61694
"755","alb","CAMP",1983-08-09,58849
"756","alb","CAMP",1983-08-10,55526
"757","alb","CAMP",1983-08-11,53802
"758","alb","CAMP",1983-08-12,54407
"759","alb","CAMP",1983-08-13,51316
"760","alb","CAMP",1983-08-14,60576
"761","alb","CAMP",1983-08-15,57011
"762","alb","CAMP",1983-08-16,52818
"763","alb","CAMP",1983-08-17,21634
"764","alb","CAMP",1983-08-18,5746
"765","alb","CAMP",1983-08-19,5130
"766","alb","CAMP",1983-08-20,4574
"767","alb","CAMP",1983-08-21,4572
"768","alb","CAMP",1983-08-22,4317
"769","alb","CAMP",1983-08-23,4176
"770","alb","CAMP",1983-08-24,4437
"771","alb","CAMP",1983-08-25,4053
"772","alb","CAMP",1983-08-26,4111
"773","alb","CAMP",1983-08-27,4086
"774","alb","CAMP",1983-08-28,4409
"775","alb","CAMP",1983-08-29,4157
"776","alb","CAMP",1983-08-30,4175
"777","alb","CAMP",1983-08-31,4084
"778","alb","CAMP",1983-09-01,5323
"779","alb","CAMP",1983-09-02,3686
"780","alb","CAMP",1983-09-03,4074
"781","alb","CAMP",1983-09-04,6690
"782","alb","CAMP",1983-09-05,6404
"783","alb","CAMP",1983-09-06,2737
"784","alb","CAMP",1983-09-07,7031
"785","alb","CAMP",1983-09-08,4690
"786","alb","CAMP",1983-09-09,2496
"787","alb","CAMP",1983-09-10,6372
"788","alb","CAMP",1983-09-11,2720
"789","alb","CAMP",1983-09-12,3628
"790","alb","CAMP",1983-09-13,4149
"791","alb","CAMP",1983-09-14,5327
"792","alb","CAMP",1983-09-15,4254
"793","alb","CAMP",1983-09-16,2960
"794","alb","CAMP",1983-09-17,3258
"795","alb","CAMP",1983-09-18,2951
"796","alb","CAMP",1983-09-19,3872
"797","alb","CAMP",1983-09-20,5416
"798","alb","CAMP",1983-09-21,3357
"799","alb","CAMP",1983-09-22,2334
"800","alb","CAMP",1983-09-23,3871
"801","alb","CAMP",1983-09-24,2561
"802","alb","CAMP",1983-09-25,3148
"803","alb","CAMP",1983-09-26,5902
"804","alb","CAMP",1983-09-27,2889
"805","alb","CAMP",1983-09-28,2707
"806","alb","CAMP",1983-09-29,3625
"807","alb","CAMP",1983-09-30,3490
"808","alb","CAMP",1983-10-01,3239
"809","alb","CAMP",1983-10-02,8672
"810","alb","CAMP",1983-10-03,10231
"811","alb","CAMP",1983-10-04,2510
"812","alb","CAMP",1983-10-05,1311
"813","alb","CAMP",1983-10-06,2474
"814","alb","CAMP",1983-10-07,897
"815","alb","CAMP",1983-10-08,2267
"816","alb","CAMP",1983-10-09,3178
"817","alb","CAMP",1983-10-10,4917
"818","alb","CAMP",1983-10-11,5755
"819","alb","CAMP",1983-10-12,4188
"820","alb","CAMP",1983-10-13,NA
"821","alb","CAMP",1983-10-14,NA
"822","alb","CAMP",1983-10-15,NA
"823","alb","CAMP",1983-10-16,NA
"824","alb","CAMP",1983-10-17,NA
"825","alb","CAMP",1983-10-18,NA
"826","alb","CAMP",1983-10-19,NA
"827","alb","CAMP",1983-10-20,NA
"828","alb","CAMP",1983-10-21,NA
"829","alb","CAMP",1983-10-22,NA
"830","alb","CAMP",1983-10-23,NA
"831","alb","CAMP",1983-10-24,NA
"832","alb","CAMP",1983-10-25,NA
"833","alb","CAMP",1983-10-26,NA
"834","alb","CAMP",1983-10-27,NA
"835","alb","CAMP",1983-10-28,NA
"836","alb","CAMP",1983-10-29,NA
"837","alb","CAMP",1983-10-30,NA
"838","alb","CAMP",1983-10-31,NA
"839","alb","CAMP",1983-11-01,NA
"840","alb","CAMP",1983-11-02,NA
"841","alb","CAMP",1983-11-03,NA
"842","alb","CAMP",1983-11-04,NA
"843","alb","CAMP",1983-11-05,NA
"844","alb","CAMP",1983-11-06,NA
"845","alb","CAMP",1983-11-07,NA
"846","alb","CAMP",1983-11-08,NA
"847","alb","CAMP",1983-11-09,NA
"848","alb","CAMP",1983-11-10,NA
"849","alb","CAMP",1983-11-11,NA
"850","alb","CAMP",1983-11-12,NA
"851","alb","CAMP",1983-11-13,NA
"852","alb","CAMP",1983-11-14,NA
"853","alb","CAMP",1983-11-15,NA
"854","alb","CAMP",1983-11-16,NA
"855","alb","CAMP",1983-11-17,NA
"856","alb","CAMP",1983-11-18,NA
"857","alb","CAMP",1983-11-19,NA
"858","alb","CAMP",1983-11-20,NA
"859","alb","CAMP",1983-11-21,NA
"860","alb","CAMP",1983-11-22,NA
"861","alb","CAMP",1983-11-23,NA
"862","alb","CAMP",1983-11-24,NA
"863","alb","CAMP",1983-11-25,NA
"864","alb","CAMP",1983-11-26,NA
"865","alb","CAMP",1983-11-27,NA
"866","alb","CAMP",1983-11-28,NA
"867","alb","CAMP",1983-11-29,NA
"868","alb","CAMP",1983-11-30,NA
"869","alb","CAMP",1983-12-01,NA
"870","alb","CAMP",1983-12-02,NA
"871","alb","CAMP",1983-12-03,NA
"872","alb","CAMP",1983-12-04,NA
"873","alb","CAMP",1983-12-05,NA
"874","alb","CAMP",1983-12-06,NA
"875","alb","CAMP",1983-12-07,NA
"876","alb","CAMP",1983-12-08,NA
"877","alb","CAMP",1983-12-09,NA
"878","alb","CAMP",1983-12-10,NA
"879","alb","CAMP",1983-12-11,NA
"880","alb","CAMP",1983-12-12,NA
"881","alb","CAMP",1983-12-13,NA
"882","alb","CAMP",1983-12-14,NA
"883","alb","CAMP",1983-12-15,NA
"884","alb","CAMP",1983-12-16,NA
"885","alb","CAMP",1983-12-17,NA
"886","alb","CAMP",1983-12-18,NA
"887","alb","CAMP",1983-12-19,NA
"888","alb","CAMP",1983-12-20,NA
"889","alb","CAMP",1983-12-21,NA
"890","alb","CAMP",1983-12-22,NA
"891","alb","CAMP",1983-12-23,NA
"892","alb","CAMP",1983-12-24,NA
"893","alb","CAMP",1983-12-25,NA
"894","alb","CAMP",1983-12-26,NA
"895","alb","CAMP",1983-12-27,NA
"896","alb","CAMP",1983-12-28,NA
"897","alb","CAMP",1983-12-29,NA
"898","alb","CAMP",1983-12-30,NA
"899","alb","CAMP",1983-12-31,NA
"900","alb","CAMP",1984-01-01,NA
"901","alb","CAMP",1984-01-02,NA
"902","alb","CAMP",1984-01-03,NA
"903","alb","CAMP",1984-01-04,NA
"904","alb","CAMP",1984-01-05,NA
"905","alb","CAMP",1984-01-06,NA
"906","alb","CAMP",1984-01-07,NA
"907","alb","CAMP",1984-01-08,NA
"908","alb","CAMP",1984-01-09,NA
"909","alb","CAMP",1984-01-10,NA
"910","alb","CAMP",1984-01-11,NA
"911","alb","CAMP",1984-01-12,NA
"912","alb","CAMP",1984-01-13,NA
"913","alb","CAMP",1984-01-14,NA
"914","alb","CAMP",1984-01-15,NA
"915","alb","CAMP",1984-01-16,NA
"916","alb","CAMP",1984-01-17,NA
"917","alb","CAMP",1984-01-18,NA
"918","alb","CAMP",1984-01-19,NA
"919","alb","CAMP",1984-01-20,NA
"920","alb","CAMP",1984-01-21,NA
"921","alb","CAMP",1984-01-22,NA
"922","alb","CAMP",1984-01-23,NA
"923","alb","CAMP",1984-01-24,NA
"924","alb","CAMP",1984-01-25,NA
"925","alb","CAMP",1984-01-26,NA
"926","alb","CAMP",1984-01-27,NA
"927","alb","CAMP",1984-01-28,NA
"928","alb","CAMP",1984-01-29,NA
"929","alb","CAMP",1984-01-30,NA
"930","alb","CAMP",1984-01-31,NA
"931","alb","CAMP",1984-02-01,NA
"932","alb","CAMP",1984-02-02,NA
"933","alb","CAMP",1984-02-03,NA
"934","alb","CAMP",1984-02-04,NA
"935","alb","CAMP",1984-02-05,NA
"936","alb","CAMP",1984-02-06,NA
"937","alb","CAMP",1984-02-07,NA
"938","alb","CAMP",1984-02-08,NA
"939","alb","CAMP",1984-02-09,NA
"940","alb","CAMP",1984-02-10,NA
"941","alb","CAMP",1984-02-11,NA
"942","alb","CAMP",1984-02-12,NA
"943","alb","CAMP",1984-02-13,NA
"944","alb","CAMP",1984-02-14,NA
"945","alb","CAMP",1984-02-15,NA
"946","alb","CAMP",1984-02-16,NA
"947","alb","CAMP",1984-02-17,NA
"948","alb","CAMP",1984-02-18,NA
"949","alb","CAMP",1984-02-19,NA
"950","alb","CAMP",1984-02-20,NA
"951","alb","CAMP",1984-02-21,NA
"952","alb","CAMP",1984-02-22,NA
"953","alb","CAMP",1984-02-23,NA
"954","alb","CAMP",1984-02-24,NA
"955","alb","CAMP",1984-02-25,NA
"956","alb","CAMP",1984-02-26,NA
"957","alb","CAMP",1984-02-27,NA
"958","alb","CAMP",1984-02-28,NA
"959","alb","CAMP",1984-02-29,NA
"960","alb","CAMP",1984-03-01,NA
"961","alb","CAMP",1984-03-02,NA
"962","alb","CAMP",1984-03-03,NA
"963","alb","CAMP",1984-03-04,NA
"964","alb","CAMP",1984-03-05,NA
"965","alb","CAMP",1984-03-06,NA
"966","alb","CAMP",1984-03-07,NA
"967","alb","CAMP",1984-03-08,NA
"968","alb","CAMP",1984-03-09,NA
"969","alb","CAMP",1984-03-10,NA
"970","alb","CAMP",1984-03-11,NA
"971","alb","CAMP",1984-03-12,NA
"972","alb","CAMP",1984-03-13,NA
"973","alb","CAMP",1984-03-14,NA
"974","alb","CAMP",1984-03-15,NA
"975","alb","CAMP",1984-03-16,NA
"976","alb","CAMP",1984-03-17,NA
"977","alb","CAMP",1984-03-18,NA
"978","alb","CAMP",1984-03-19,NA
"979","alb","CAMP",1984-03-20,NA
"980","alb","CAMP",1984-03-21,NA
"981","alb","CAMP",1984-03-22,NA
"982","alb","CAMP",1984-03-23,NA
"983","alb","CAMP",1984-03-24,NA
"984","alb","CAMP",1984-03-25,NA
"985","alb","CAMP",1984-03-26,NA
"986","alb","CAMP",1984-03-27,NA
"987","alb","CAMP",1984-03-28,NA
"988","alb","CAMP",1984-03-29,NA
"989","alb","CAMP",1984-03-30,NA
"990","alb","CAMP",1984-03-31,NA
"991","alb","CAMP",1984-04-01,NA
"992","alb","CAMP",1984-04-02,NA
"993","alb","CAMP",1984-04-03,NA
"994","alb","CAMP",1984-04-04,NA
"995","alb","CAMP",1984-04-05,NA
"996","alb","CAMP",1984-04-06,NA
"997","alb","CAMP",1984-04-07,NA
"998","alb","CAMP",1984-04-08,NA
"999","alb","CAMP",1984-04-09,NA
"1000","alb","CAMP",1984-04-10,NA
"1001","alb","CAMP",1984-04-11,NA
"1002","alb","CAMP",1984-04-12,NA
"1003","alb","CAMP",1984-04-13,NA
"1004","alb","CAMP",1984-04-14,NA
"1005","alb","CAMP",1984-04-15,NA
"1006","alb","CAMP",1984-04-16,NA
"1007","alb","CAMP",1984-04-17,NA
"1008","alb","CAMP",1984-04-18,NA
"1009","alb","CAMP",1984-04-19,NA
"1010","alb","CAMP",1984-04-20,NA
"1011","alb","CAMP",1984-04-21,NA
"1012","alb","CAMP",1984-04-22,NA
"1013","alb","CAMP",1984-04-23,NA
"1014","alb","CAMP",1984-04-24,NA
"1015","alb","CAMP",1984-04-25,NA
"1016","alb","CAMP",1984-04-26,NA
"1017","alb","CAMP",1984-04-27,NA
"1018","alb","CAMP",1984-04-28,NA
"1019","alb","CAMP",1984-04-29,NA
"1020","alb","CAMP",1984-04-30,NA
"1021","alb","CAMP",1984-05-01,NA
"1022","alb","CAMP",1984-05-02,NA
"1023","alb","CAMP",1984-05-03,NA
"1024","alb","CAMP",1984-05-04,NA
"1025","alb","CAMP",1984-05-05,NA
"1026","alb","CAMP",1984-05-06,NA
"1027","alb","CAMP",1984-05-07,NA
"1028","alb","CAMP",1984-05-08,NA
"1029","alb","CAMP",1984-05-09,NA
"1030","alb","CAMP",1984-05-10,NA
"1031","alb","CAMP",1984-05-11,NA
"1032","alb","CAMP",1984-05-12,NA
"1033","alb","CAMP",1984-05-13,NA
"1034","alb","CAMP",1984-05-14,NA
"1035","alb","CAMP",1984-05-15,NA
"1036","alb","CAMP",1984-05-16,NA
"1037","alb","CAMP",1984-05-17,NA
"1038","alb","CAMP",1984-05-18,NA
"1039","alb","CAMP",1984-05-19,NA
"1040","alb","CAMP",1984-05-20,NA
"1041","alb","CAMP",1984-05-21,NA
"1042","alb","CAMP",1984-05-22,NA
"1043","alb","CAMP",1984-05-23,36811
"1044","alb","CAMP",1984-05-24,51993
"1045","alb","CAMP",1984-05-25,27501
"1046","alb","CAMP",1984-05-26,18881
"1047","alb","CAMP",1984-05-27,18744
"1048","alb","CAMP",1984-05-28,23755
"1049","alb","CAMP",1984-05-29,34041
"1050","alb","CAMP",1984-05-30,43919
"1051","alb","CAMP",1984-05-31,55476
"1052","alb","CAMP",1984-06-01,53326
"1053","alb","CAMP",1984-06-02,44029
"1054","alb","CAMP",1984-06-03,44985
"1055","alb","CAMP",1984-06-04,38893
"1056","alb","CAMP",1984-06-05,39990
"1057","alb","CAMP",1984-06-06,29177
"1058","alb","CAMP",1984-06-07,21676
"1059","alb","CAMP",1984-06-08,20864
"1060","alb","CAMP",1984-06-09,14375
"1061","alb","CAMP",1984-06-10,13235
"1062","alb","CAMP",1984-06-11,24502
"1063","alb","CAMP",1984-06-12,32970
"1064","alb","CAMP",1984-06-13,66431
"1065","alb","CAMP",1984-06-14,78485
"1066","alb","CAMP",1984-06-15,86775
"1067","alb","CAMP",1984-06-16,94229
"1068","alb","CAMP",1984-06-17,93608
"1069","alb","CAMP",1984-06-18,82317
"1070","alb","CAMP",1984-06-19,79348
"1071","alb","CAMP",1984-06-20,85634
"1072","alb","CAMP",1984-06-21,84616
"1073","alb","CAMP",1984-06-22,82794
"1074","alb","CAMP",1984-06-23,81448
"1075","alb","CAMP",1984-06-24,82411
"1076","alb","CAMP",1984-06-25,81007
"1077","alb","CAMP",1984-06-26,84629
"1078","alb","CAMP",1984-06-27,85530
"1079","alb","CAMP",1984-06-28,84887
"1080","alb","CAMP",1984-06-29,81845
"1081","alb","CAMP",1984-06-30,102269
"1082","alb","CAMP",1984-07-01,97365
"1083","alb","CAMP",1984-07-02,84447
"1084","alb","CAMP",1984-07-03,79022
"1085","alb","CAMP",1984-07-04,80028
"1086","alb","CAMP",1984-07-05,76588
"1087","alb","CAMP",1984-07-06,74755
"1088","alb","CAMP",1984-07-07,76726
"1089","alb","CAMP",1984-07-08,77628
"1090","alb","CAMP",1984-07-09,88602
"1091","alb","CAMP",1984-07-10,84057
"1092","alb","CAMP",1984-07-11,68833
"1093","alb","CAMP",1984-07-12,58896
"1094","alb","CAMP",1984-07-13,65129
"1095","alb","CAMP",1984-07-14,70139
"1096","alb","CAMP",1984-07-15,67322
"1097","alb","CAMP",1984-07-16,55746
"1098","alb","CAMP",1984-07-17,46729
"1099","alb","CAMP",1984-07-18,44092
"1100","alb","CAMP",1984-07-19,44540
"1101","alb","CAMP",1984-07-20,48914
"1102","alb","CAMP",1984-07-21,61784
"1103","alb","CAMP",1984-07-22,62045
"1104","alb","CAMP",1984-07-23,67783
"1105","alb","CAMP",1984-07-24,69394
"1106","alb","CAMP",1984-07-25,62947
"1107","alb","CAMP",1984-07-26,66208
"1108","alb","CAMP",1984-07-27,62614
"1109","alb","CAMP",1984-07-28,66412
"1110","alb","CAMP",1984-07-29,68970
"1111","alb","CAMP",1984-07-30,66647
"1112","alb","CAMP",1984-07-31,52715
"1113","alb","CAMP",1984-08-01,49311
"1114","alb","CAMP",1984-08-02,47150
"1115","alb","CAMP",1984-08-03,40915
"1116","alb","CAMP",1984-08-04,37421
"1117","alb","CAMP",1984-08-05,37571
"1118","alb","CAMP",1984-08-06,45498
"1119","alb","CAMP",1984-08-07,46025
"1120","alb","CAMP",1984-08-08,35554
"1121","alb","CAMP",1984-08-09,31340
"1122","alb","CAMP",1984-08-10,24894
"1123","alb","CAMP",1984-08-11,18046
"1124","alb","CAMP",1984-08-12,22364
"1125","alb","CAMP",1984-08-13,17760
"1126","alb","CAMP",1984-08-14,25637
"1127","alb","CAMP",1984-08-15,34490
"1128","alb","CAMP",1984-08-16,27367
"1129","alb","CAMP",1984-08-17,31414
"1130","alb","CAMP",1984-08-18,26058
"1131","alb","CAMP",1984-08-19,22586
"1132","alb","CAMP",1984-08-20,17318
"1133","alb","CAMP",1984-08-21,27991
"1134","alb","CAMP",1984-08-22,28168
"1135","alb","CAMP",1984-08-23,16586
"1136","alb","CAMP",1984-08-24,19256
"1137","alb","CAMP",1984-08-25,28505
"1138","alb","CAMP",1984-08-26,10901
"1139","alb","CAMP",1984-08-27,12010
"1140","alb","CAMP",1984-08-28,13310
"1141","alb","CAMP",1984-08-29,6865
"1142","alb","CAMP",1984-08-30,5916
"1143","alb","CAMP",1984-08-31,11620
"1144","alb","CAMP",1984-09-01,18802
"1145","alb","CAMP",1984-09-02,27528
"1146","alb","CAMP",1984-09-03,13883
"1147","alb","CAMP",1984-09-04,7135
"1148","alb","CAMP",1984-09-05,6931
"1149","alb","CAMP",1984-09-06,5012
"1150","alb","CAMP",1984-09-07,27064
"1151","alb","CAMP",1984-09-08,8684
"1152","alb","CAMP",1984-09-09,5477
"1153","alb","CAMP",1984-09-10,3693
"1154","alb","CAMP",1984-09-11,14337
"1155","alb","CAMP",1984-09-12,4235
"1156","alb","CAMP",1984-09-13,4212
"1157","alb","CAMP",1984-09-14,4325
"1158","alb","CAMP",1984-09-15,6046
"1159","alb","CAMP",1984-09-16,6260
"1160","alb","CAMP",1984-09-17,4379
"1161","alb","CAMP",1984-09-18,4317
"1162","alb","CAMP",1984-09-19,4061
"1163","alb","CAMP",1984-09-20,8589
"1164","alb","CAMP",1984-09-21,3428
"1165","alb","CAMP",1984-09-22,4771
"1166","alb","CAMP",1984-09-23,3233
"1167","alb","CAMP",1984-09-24,3954
"1168","alb","CAMP",1984-09-25,3750
"1169","alb","CAMP",1984-09-26,2898
"1170","alb","CAMP",1984-09-27,2485
"1171","alb","CAMP",1984-09-28,3318
"1172","alb","CAMP",1984-09-29,3210
"1173","alb","CAMP",1984-09-30,1740
"1174","alb","CAMP",1984-10-01,2489
"1175","alb","CAMP",1984-10-02,2853
"1176","alb","CAMP",1984-10-03,3673
"1177","alb","CAMP",1984-10-04,3694
"1178","alb","CAMP",1984-10-05,NA
"1179","alb","CAMP",1984-10-06,NA
"1180","alb","CAMP",1984-10-07,NA
"1181","alb","CAMP",1984-10-08,NA
"1182","alb","CAMP",1984-10-09,NA
"1183","alb","CAMP",1984-10-10,NA
"1184","alb","CAMP",1984-10-11,NA
"1185","alb","CAMP",1984-10-12,NA
"1186","alb","CAMP",1984-10-13,NA
"1187","alb","CAMP",1984-10-14,NA
"1188","alb","CAMP",1984-10-15,NA
"1189","alb","CAMP",1984-10-16,NA
"1190","alb","CAMP",1984-10-17,NA
"1191","alb","CAMP",1984-10-18,NA
"1192","alb","CAMP",1984-10-19,NA
"1193","alb","CAMP",1984-10-20,NA
"1194","alb","CAMP",1984-10-21,NA
"1195","alb","CAMP",1984-10-22,NA
"1196","alb","CAMP",1984-10-23,NA
"1197","alb","CAMP",1984-10-24,NA
"1198","alb","CAMP",1984-10-25,NA
"1199","alb","CAMP",1984-10-26,NA
"1200","alb","CAMP",1984-10-27,NA
"1201","alb","CAMP",1984-10-28,NA
"1202","alb","CAMP",1984-10-29,NA
"1203","alb","CAMP",1984-10-30,NA
"1204","alb","CAMP",1984-10-31,NA
"1205","alb","CAMP",1984-11-01,NA
"1206","alb","CAMP",1984-11-02,NA
"1207","alb","CAMP",1984-11-03,NA
"1208","alb","CAMP",1984-11-04,NA
"1209","alb","CAMP",1984-11-05,NA
"1210","alb","CAMP",1984-11-06,NA
"1211","alb","CAMP",1984-11-07,NA
"1212","alb","CAMP",1984-11-08,NA
"1213","alb","CAMP",1984-11-09,NA
"1214","alb","CAMP",1984-11-10,NA
"1215","alb","CAMP",1984-11-11,NA
"1216","alb","CAMP",1984-11-12,NA
"1217","alb","CAMP",1984-11-13,NA
"1218","alb","CAMP",1984-11-14,NA
"1219","alb","CAMP",1984-11-15,NA
"1220","alb","CAMP",1984-11-16,NA
"1221","alb","CAMP",1984-11-17,NA
"1222","alb","CAMP",1984-11-18,NA
"1223","alb","CAMP",1984-11-19,NA
"1224","alb","CAMP",1984-11-20,NA
"1225","alb","CAMP",1984-11-21,NA
"1226","alb","CAMP",1984-11-22,NA
"1227","alb","CAMP",1984-11-23,NA
"1228","alb","CAMP",1984-11-24,NA
"1229","alb","CAMP",1984-11-25,NA
"1230","alb","CAMP",1984-11-26,NA
"1231","alb","CAMP",1984-11-27,NA
"1232","alb","CAMP",1984-11-28,NA
"1233","alb","CAMP",1984-11-29,NA
"1234","alb","CAMP",1984-11-30,NA
"1235","alb","CAMP",1984-12-01,NA
"1236","alb","CAMP",1984-12-02,NA
"1237","alb","CAMP",1984-12-03,NA
"1238","alb","CAMP",1984-12-04,NA
"1239","alb","CAMP",1984-12-05,NA
"1240","alb","CAMP",1984-12-06,NA
"1241","alb","CAMP",1984-12-07,NA
"1242","alb","CAMP",1984-12-08,NA
"1243","alb","CAMP",1984-12-09,NA
"1244","alb","CAMP",1984-12-10,NA
"1245","alb","CAMP",1984-12-11,NA
"1246","alb","CAMP",1984-12-12,NA
"1247","alb","CAMP",1984-12-13,NA
"1248","alb","CAMP",1984-12-14,NA
"1249","alb","CAMP",1984-12-15,NA
"1250","alb","CAMP",1984-12-16,NA
"1251","alb","CAMP",1984-12-17,NA
"1252","alb","CAMP",1984-12-18,NA
"1253","alb","CAMP",1984-12-19,NA
"1254","alb","CAMP",1984-12-20,NA
"1255","alb","CAMP",1984-12-21,NA
"1256","alb","CAMP",1984-12-22,NA
"1257","alb","CAMP",1984-12-23,NA
"1258","alb","CAMP",1984-12-24,NA
"1259","alb","CAMP",1984-12-25,NA
"1260","alb","CAMP",1984-12-26,NA
"1261","alb","CAMP",1984-12-27,NA
"1262","alb","CAMP",1984-12-28,NA
"1263","alb","CAMP",1984-12-29,NA
"1264","alb","CAMP",1984-12-30,NA
"1265","alb","CAMP",1984-12-31,NA
"1266","alb","CAMP",1985-01-01,NA
"1267","alb","CAMP",1985-01-02,NA
"1268","alb","CAMP",1985-01-03,NA
"1269","alb","CAMP",1985-01-04,NA
"1270","alb","CAMP",1985-01-05,NA
"1271","alb","CAMP",1985-01-06,NA
"1272","alb","CAMP",1985-01-07,NA
"1273","alb","CAMP",1985-01-08,NA
"1274","alb","CAMP",1985-01-09,NA
"1275","alb","CAMP",1985-01-10,NA
"1276","alb","CAMP",1985-01-11,NA
"1277","alb","CAMP",1985-01-12,NA
"1278","alb","CAMP",1985-01-13,NA
"1279","alb","CAMP",1985-01-14,NA
"1280","alb","CAMP",1985-01-15,NA
"1281","alb","CAMP",1985-01-16,NA
"1282","alb","CAMP",1985-01-17,NA
"1283","alb","CAMP",1985-01-18,NA
"1284","alb","CAMP",1985-01-19,NA
"1285","alb","CAMP",1985-01-20,NA
"1286","alb","CAMP",1985-01-21,NA
"1287","alb","CAMP",1985-01-22,NA
"1288","alb","CAMP",1985-01-23,NA
"1289","alb","CAMP",1985-01-24,NA
"1290","alb","CAMP",1985-01-25,NA
"1291","alb","CAMP",1985-01-26,NA
"1292","alb","CAMP",1985-01-27,NA
"1293","alb","CAMP",1985-01-28,NA
"1294","alb","CAMP",1985-01-29,NA
"1295","alb","CAMP",1985-01-30,NA
"1296","alb","CAMP",1985-01-31,NA
"1297","alb","CAMP",1985-02-01,NA
"1298","alb","CAMP",1985-02-02,NA
"1299","alb","CAMP",1985-02-03,NA
"1300","alb","CAMP",1985-02-04,NA
"1301","alb","CAMP",1985-02-05,NA
"1302","alb","CAMP",1985-02-06,NA
"1303","alb","CAMP",1985-02-07,NA
"1304","alb","CAMP",1985-02-08,NA
"1305","alb","CAMP",1985-02-09,NA
"1306","alb","CAMP",1985-02-10,NA
"1307","alb","CAMP",1985-02-11,NA
"1308","alb","CAMP",1985-02-12,NA
"1309","alb","CAMP",1985-02-13,NA
"1310","alb","CAMP",1985-02-14,NA
"1311","alb","CAMP",1985-02-15,NA
"1312","alb","CAMP",1985-02-16,NA
"1313","alb","CAMP",1985-02-17,NA
"1314","alb","CAMP",1985-02-18,NA
